<#f0f000>:Special Moves:</>
Counter Movement			[~F ~F]
Throw(Kick)			[~F ~F]
Throw(Punch)			[~F ~F]
Air Throw			[~F ~F]
Roll Forward			[~F ~F]
Roll Back			[~B ~B]
Power Charge			[^B]
Phoenix Bomb(Ground)			[~F ~F]
Phoenix Bomb(Combo)			[~F ~F]
Renkantai(Ground)			[~F ~F]
Renkantai(Combo)			[~F ~F]
Phoenix Bomb(Air)			[~D ~D]
Wall Jump Forward			[~U ~U]
Wall Jump Backwards			[~U ~U]
Crouching Light Punch			[~D ~D]
Crouching Medium Punch			[~D ~D]
Crouching Strong Punch			[~D ~D]
Crouching Light Kick			[~D ~D]
Crouching Medium Kick			[~D ~D]
Crouching Strong Kick			[~D ~D]
